sample,outcome,amount,contrast,effect,se,lo,hi,p,N
Q1,mpc_50plus,200,medical-cash,-0.07848112152747971,0.029300179022053615,-0.13590841715128082,-0.02105382590367861,0.0073948270475231595,2715
Q1,mpc_50plus,200,medical-food,-0.04828204828204844,0.027417100067486783,-0.10201857697485323,0.005454480410756336,0.07823509994071898,2715
Q1,mpc_50plus,1000,food-cash,-0.04921052942357479,0.031109250410300486,-0.11018353981380163,0.011762480966652063,0.1136811629811474,2715
Q1,mpc_50plus,1000,medical-cash,-0.1078725824800918,0.02830722483510598,-0.16335372365917727,-0.05239144130100631,0.00013852947999734355,2715
Q1,mpc_50plus,1000,medical-food,-0.058662053056517005,0.02638077517863745,-0.11036742229089462,-0.0069566838221393895,0.026170872748464927,2715
Q1,mpc_50plus,5000,food-cash,0.006602527824938302,0.02958980780061236,-0.051392429773724276,0.06459748542360089,0.8234302794872591,2715
Q1,mpc_50plus,5000,medical-cash,-0.04219136799052906,0.026404544724420186,-0.09394332467856971,0.009560588697511585,0.11006906153351298,2715
Q1,mpc_50plus,5000,medical-food,-0.04879389581546737,0.026893426981078022,-0.10150404411923805,0.0039162524883033095,0.06962496493094582,2715
Q1,mpc_50plus,pooled,food-cash,-0.024269024948022588,0.017578527292531673,-0.05872230534263906,0.01018425544659388,0.16740005531714197,2715
Q1,mpc_50plus,pooled,medical-cash,-0.07618169066603353,0.016182979572836424,-0.10789974779134032,-0.04446363354072675,2.507493953058369e-06,2715
Q1,mpc_50plus,pooled,medical-food,-0.05191266571801093,0.015530969383507334,-0.08235280635467955,-0.02147252508134231,0.0008301964008559723,2715
Q2,outcome_ord,200,food-cash,-0.09483122362868573,0.22560848851117557,-0.5370157357171084,0.34735328845973695,0.6742404871823171,1208
Q2,outcome_ord,200,medical-cash,-0.4051587301587284,0.22530206529595082,-0.8467426637812836,0.03642520346382683,0.07213086735970395,1208
Q2,outcome_ord,200,medical-food,-0.31032750653004265,0.20092638689666928,-0.704135988391275,0.08348097533118976,0.12247122466598609,1208
Q2,outcome_ord,1000,food-cash,0.3616803278688602,0.22329995120793097,-0.07597953424823589,0.7993401899859562,0.10529539176833154,1208
Q2,outcome_ord,1000,medical-cash,-0.19496268656716176,0.19978029331144082,-0.586524866278434,0.19659949314411052,0.3291212204738926,1208
Q2,outcome_ord,1000,medical-food,-0.5566430144360219,0.2015983277186908,-0.9517684761081588,-0.16151755276388507,0.005759839777658999,1208
Q2,outcome_ord,5000,food-cash,-0.21954687648117838,0.19182241132562547,-0.5955118941070325,0.15641814114467573,0.2524030998459218,1208
Q2,outcome_ord,5000,medical-cash,-0.39897311990335066,0.18603578632384643,-0.7635965609336788,-0.03434967887302254,0.03198451000188083,1208
Q2,outcome_ord,5000,medical-food,-0.17942624342217228,0.19600241782197067,-0.5635839232360065,0.20473143639166186,0.35996660424798155,1208
Q2,outcome_ord,pooled,food-cash,0.015767409252998674,0.12362932759958904,-0.22654162027509955,0.2580764387810969,0.8985147778828929,1208
Q2,outcome_ord,pooled,medical-cash,-0.3330315122097469,0.1179842268249625,-0.564276347530478,-0.10178667688901588,0.00476243380733308,1208
Q2,outcome_ord,pooled,medical-food,-0.3487989214627456,0.11519560489415906,-0.5745781582326033,-0.12301968469288788,0.002462726545854267,1208
Q2,mpc_midpoint,200,food-cash,-0.025158227848100755,0.0390104522952603,-0.10161730936742883,0.051300853671227324,0.5189855598133506,1208
Q2,mpc_midpoint,200,medical-cash,-0.08273809523809508,0.03807256150679078,-0.15735894459059102,-0.008117245885599145,0.02976763003165836,1208
Q2,mpc_midpoint,200,medical-food,-0.05757986738999433,0.03322838221306816,-0.12270629979213926,0.007546565012150598,0.08312198396246676,1208
Q2,mpc_midpoint,1000,food-cash,0.04835745389344328,0.038533027347727046,-0.027165891923398695,0.12388079971028526,0.20949284865763507,1208
Q2,mpc_midpoint,1000,medical-cash,-0.057459771455223685,0.032790802469832854,-0.12172856332026313,0.006809020409815764,0.07971988654500961,1208
Q2,mpc_midpoint,1000,medical-food,-0.10581722534866697,0.03419640528915264,-0.17284094811614115,-0.03879350258119278,0.0019721395407918427,1208
Q2,mpc_midpoint,5000,food-cash,-0.020285098113564902,0.032240211306906276,-0.08347475112906222,0.04290455490193242,0.5292271202052967,1208
Q2,mpc_midpoint,5000,medical-cash,-0.05144845464612899,0.030145353006573516,-0.11053226084025931,0.007635351548001337,0.08788164787776676,1208
Q2,mpc_midpoint,5000,medical-food,-0.031163356532564086,0.03154645712562508,-0.0929932763386262,0.030666563273498024,0.32322318347946266,1208
Q2,mpc_midpoint,pooled,food-cash,0.0009713759772592052,0.02120283212208379,-0.04058541135227398,0.0425281633067924,0.9634588976190985,1208
Q2,mpc_midpoint,pooled,medical-cash,-0.06388210711314925,0.019532022066894507,-0.10216416690950407,-0.025600047316794425,0.0010730646413634438,1208
Q2,mpc_midpoint,pooled,medical-food,-0.06485348309040845,0.019057510844740524,-0.10220551798108138,-0.027501448199735518,0.0006664037781525579,1208
Q2,mpc_alt,200,food-cash,-0.032502637130801135,0.04399023739876186,-0.11872191810374133,0.05371664384213906,0.45999187104291417,1208
Q2,mpc_alt,200,medical-cash,-0.09776785714285696,0.04270612299149244,-0.1814703201255201,-0.014065394160193825,0.022060935540126964,1208
Q2,mpc_alt,200,medical-food,-0.06526522001205583,0.0368547642626093,-0.13749923062548394,0.006968790601372288,0.07658131290295217,1208
Q2,mpc_alt,1000,food-cash,0.05312820184426298,0.04282561891813907,-0.030808468850926793,0.13706487253945276,0.21476443488682684,1208
Q2,mpc_alt,1000,medical-cash,-0.06460179570895498,0.036070932671049286,-0.13529952463298076,0.006095933215070792,0.07329883262422214,1208
Q2,mpc_alt,1000,medical-food,-0.11772999755321796,0.03798051170823642,-0.1921704326157632,-0.04328956249067273,0.0019368565857192262,1208
Q2,mpc_alt,5000,food-cash,-0.019787420608588083,0.03571674116403955,-0.08979094693524481,0.05021610571806864,0.5795722159126925,1208
Q2,mpc_alt,5000,medical-cash,-0.05796712976945529,0.03277945017998498,-0.12221367155525084,0.0062794120163402675,0.07699431104155605,1208
Q2,mpc_alt,5000,medical-food,-0.03817970916086721,0.034394571292646496,-0.1055918301581496,0.02923241183641518,0.2669772896218551,1208
Q2,mpc_alt,pooled,food-cash,0.0002793813682912521,0.023675726485392578,-0.04612418985089927,0.04668295258748178,0.990584917966522,1208
Q2,mpc_alt,pooled,medical-cash,-0.07344559420708908,0.02160097085993528,-0.11578271912366143,-0.031108469290516735,0.0006735969396210358,1208
Q2,mpc_alt,pooled,medical-food,-0.07372497557538034,0.02103906275076837,-0.11496078083536454,-0.03248917031539614,0.0004579900993667252,1208
Q2,any_spend,200,food-cash,0.005590717299579551,0.05926070868125605,-0.11055813741400242,0.12173957201316152,0.9248382445518836,1208
Q2,any_spend,200,medical-cash,-0.04484126984126939,0.06298589149870143,-0.16829134871287177,0.07860880903033297,0.4765108364155859,1208
Q2,any_spend,200,medical-food,-0.05043198714084894,0.05897610940465646,-0.16602303752226957,0.06515906324057169,0.3924815604976122,1208
Q2,any_spend,1000,food-cash,0.1279456967213136,0.05929723620273119,0.011725249381195818,0.24416614406143136,0.030951098142369314,1208
Q2,any_spend,1000,medical-cash,0.055153917910448894,0.05984656636479848,-0.06214319676294232,0.1724510325838401,0.3567431669857176,1208
Q2,any_spend,1000,medical-food,-0.07279177881086468,0.05765919846253075,-0.1858017311748722,0.04021817355314285,0.20678738301789223,1208
Q2,any_spend,5000,food-cash,-0.11816285903876977,0.05641459796460971,-0.22873343925171144,-0.007592278825828108,0.03621154564183646,1208
Q2,any_spend,5000,medical-cash,-0.1754253498439543,0.05776580378805826,-0.2886442448065559,-0.06220645488135268,0.0023907442984419927,1208
Q2,any_spend,5000,medical-food,-0.05726249080518454,0.06119571187438303,-0.1772038820872654,0.06267890047689632,0.34941367349023245,1208
Q2,any_spend,pooled,food-cash,0.0051245183273744555,0.03368250564412022,-0.06089197964416826,0.07114101629891717,0.87907506608954,1208
Q2,any_spend,pooled,medical-cash,-0.05503756725825827,0.034778221347438514,-0.12320162854559982,0.01312649402908328,0.11352870387184406,1208
Q2,any_spend,pooled,medical-food,-0.06016208558563273,0.034233965913765964,-0.12725942582458585,0.0069352546533204,0.0788530671113369,1208
Q2,mpc_10plus,200,food-cash,0.014345991561182284,0.06067535888836857,-0.10457552660906237,0.13326750973142693,0.8130924150530123,1208
Q2,mpc_10plus,200,medical-cash,-0.03809523809523824,0.06362284666236553,-0.16279372614738907,0.0866032499569126,0.5493285115890005,1208
Q2,mpc_10plus,200,medical-food,-0.05244122965642052,0.059582552705025,-0.1692208870652291,0.06433842775238806,0.3787812748685445,1208
Q2,mpc_10plus,1000,food-cash,0.11206454918032951,0.06310007969473344,-0.0116093344429552,0.23573843280361423,0.07573603175329197,1208
Q2,mpc_10plus,1000,medical-cash,0.017374067164179927,0.0617531607839528,-0.10365990390387882,0.13840803823223868,0.7784442567982943,1208
Q2,mpc_10plus,1000,medical-food,-0.09469048201614959,0.06250265933532287,-0.2171934432513586,0.027812479219059424,0.12977664582565743,1208
Q2,mpc_10plus,5000,food-cash,-0.07825386292539474,0.05841020405266164,-0.19273575919824706,0.03622803334745758,0.18033336186727666,1208
Q2,mpc_10plus,5000,medical-cash,-0.08391221181918827,0.059276110778336326,-0.200091254088334,0.03226683044995744,0.15688795931538582,1208
Q2,mpc_10plus,5000,medical-food,-0.005658348893793533,0.06046893338955995,-0.12417528052088257,0.1128585827332955,0.9254471840234775,1208
Q2,mpc_10plus,pooled,food-cash,0.016052225938705686,0.03507907127110215,-0.05270149036376823,0.0848059422411796,0.6472389642175084,1208
Q2,mpc_10plus,pooled,medical-cash,-0.034877794250082195,0.03555117874782334,-0.10455682420376172,0.03480123570359733,0.32656378086207305,1208
Q2,mpc_10plus,pooled,medical-food,-0.05093002018878788,0.035139649837162446,-0.11980246829897505,0.017942427921399287,0.147236935745362,1208
Q2,mpc_25plus,200,food-cash,-0.02921940928269952,0.05777902420964841,-0.14246421579547824,0.08402539723007922,0.613060502947022,1208
Q2,mpc_25plus,200,medical-cash,-0.09642857142857097,0.058959294093717,-0.21198666440616143,0.01912952154901948,0.10194197993233395,1208
Q2,mpc_25plus,200,medical-food,-0.06720916214587146,0.05434770263960348,-0.1737287019619867,0.039310377670243785,0.21621653156936582,1208
Q2,mpc_25plus,1000,food-cash,0.04930840163934508,0.06092401207919842,-0.07010046782956704,0.16871727110825718,0.4183180778017399,1208
Q2,mpc_25plus,1000,medical-cash,-0.08966884328358193,0.05613863898052913,-0.1996985538265154,0.02036086725935153,0.1102044261012785,1208
Q2,mpc_25plus,1000,medical-food,-0.138977244922927,0.057891605670267576,-0.25244270704384625,-0.02551178280200779,0.016366165682871338,1208
Q2,mpc_25plus,5000,food-cash,-0.023746326666034115,0.05211013219423708,-0.12588030899636,0.07838765566429175,0.6486093183110464,1208
Q2,mpc_25plus,5000,medical-cash,-0.05441457767039148,0.05174677000049605,-0.15583638318764145,0.047007227846858506,0.29300373681703307,1208
Q2,mpc_25plus,5000,medical-food,-0.030668251004357362,0.05253430861436249,-0.13363360384122017,0.07229710183250543,0.5593712519350583,1208
Q2,mpc_25plus,pooled,food-cash,-0.0012191114364628517,0.03294037840257976,-0.06578106674264021,0.06334284386971452,0.9704773220539279,1208
Q2,mpc_25plus,pooled,medical-cash,-0.0801706641275148,0.03215496048149719,-0.14319322859555803,-0.01714809965947159,0.012657626247610704,1208
Q2,mpc_25plus,pooled,medical-food,-0.07895155269105195,0.03173670215114352,-0.1411543458953681,-0.016748759486735786,0.012857033021156077,1208
Q2,mpc_50plus,200,food-cash,-0.02679324894514735,0.04904925990725864,-0.12292803183171873,0.06934153394142402,0.5848928295149007,1208
Q2,mpc_50plus,200,medical-cash,-0.10555555555555536,0.04706064992591567,-0.19779273449939763,-0.01331837661171309,0.024898845617636296,1208
Q2,mpc_50plus,200,medical-food,-0.078762306610408,0.04207847422702802,-0.16123460061977982,0.0037099873989638044,0.06123487508276037,1208
Q2,mpc_50plus,1000,food-cash,0.03419569672131184,0.051936623192722006,-0.06759821421505097,0.13598960765767465,0.5102734170257797,1208
Q2,mpc_50plus,1000,medical-cash,-0.12068563432835822,0.04190819273661917,-0.20282418274929487,-0.03854708590742155,0.003979750705708572,1208
Q2,mpc_50plus,1000,medical-food,-0.15488133104967006,0.044492301425458396,-0.24208463943286862,-0.0676780226664715,0.0004993933583395913,1208
Q2,mpc_50plus,5000,food-cash,-0.003365247890795127,0.04180930281825357,-0.08530997563330112,0.07857947985171085,0.9358472238629465,1208
Q2,mpc_50plus,5000,medical-cash,-0.03307157958320747,0.04041924080844725,-0.1122918358502157,0.04614867668380075,0.4132351311718865,1208
Q2,mpc_50plus,5000,medical-food,-0.02970633169241234,0.04146579916900651,-0.110977804653836,0.05156514126901132,0.473740923808346,1208
Q2,mpc_50plus,pooled,food-cash,0.0013457332951231221,0.027590780521884094,-0.05273120283311894,0.055422669423365184,0.9610988084712273,1208
Q2,mpc_50plus,pooled,medical-cash,-0.08643758982237368,0.02495488466419715,-0.135348265002551,-0.037526914642196346,0.000532692763470102,1208
Q2,mpc_50plus,pooled,medical-food,-0.08778332311749681,0.024652192555481598,-0.1361007326661872,-0.039465913568806445,0.00036962405238085094,1208
