kind,model,assumed_reliability,observed_r2,observed_lo,observed_hi,conditional_latent_r2,conditional_lo,conditional_hi,interpretation
reliability_scenario,ALL,0.76,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06343109747846264,0.05321634253928171,0.07305502514199631,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.77,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06260731699172935,0.052525221207602724,0.07210625858171066,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.78,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06180465908157897,0.05185182093571038,0.07118181936912461,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.79,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.06102232162485013,0.051195468771967206,0.07028078368090784,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.8,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.0602595426045395,0.05055552541231762,0.0694022738848965,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.81,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.059515597634113085,0.04993138312327666,0.06854545568878667,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.82,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05878979766296537,0.04932246381689524,0.06770953549746,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.83,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05808148684774892,0.04872821726488446,0.06689375796134603,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.84,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05739004057575191,0.0481481194403025,0.06609740369990144,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.85,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.056714863627801884,0.04758167097629894,0.06531978718578495,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.86,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05605538846933907,0.047028395732388484,0.06456025477664791,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.87,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.055411073659346666,0.04648783945960241,0.06381818288266346,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.88,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05478140236776318,0.04595956855665238,0.06309297625899682,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.89,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.054165880992844494,0.04544316890994842,0.062384066413390116,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.9,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.053564037870701776,0.044938244810949,0.061690910119908,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.91,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05297542206992483,0.044444417944894614,0.06101298803067824,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.92,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05239960226481696,0.04396132644549358,0.06034980337817087,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.93,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.0518361656813243,0.0434886240105958,0.05970088076120129,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.94,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05128471711024639,0.043025979074312874,0.05906576500842256,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.95,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05074487798277011,0.042573074031425365,0.05844402011359706,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.96,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.05021628550378292,0.042129604510264686,0.05783522823741376,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.97,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.049698591838795464,0.041695278690571234,0.05723898877104867,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.98,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.04919146335064449,0.041269816663116424,0.05665491745705837,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,0.99,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.048694579882456165,0.04085294982813545,0.05608264556355273,"fold-bootstrap interval transformed; reliability assumed, not estimated"
reliability_scenario,ALL,1.0,0.0482076340836316,0.0404444203298541,0.0555218191079172,0.0482076340836316,0.0404444203298541,0.0555218191079172,"fold-bootstrap interval transformed; reliability assumed, not estimated"
